"COORDONNÉES","","","ZONE DE CHARGE","","","","","","","","","BORNE DE CHARGE","","","","","","","","","","","","","","","POINT DE CHARGE","","","","","","","","","PRISE","","","","","","",""
"PROJECTION","X","Y","CODE","TYPE EQUIPEMENT","ALIAS","PÉRIMÈTRE","ENTREPRISE","COMMUNE","TYPE","NOM","COMMENTAIRE","TYPE EQUIPEMENT","MODELE IRVE","CODE","ALIAS","PÉRIMÈTRE","VERSION FIRMWARE","NUMÉRO ICCID SIM","DATE INSTALLATION","MARQUE","MODELE","DERNIERE INTERVENTION","DATE CREATION","EQUIPEMENT PRIORITAIRE","COMMENTAIRE","OPTIONS","CHARGEBOXID","PUISSANCE MAXIMALE (W)","CODE D'OPÉRATION","CODE DU POINT DE CHARGE","CODE","DATE INSTALLATION","DATE INTERVENTION","NOMBRE DE CONNECTEURS","COMMENTAIRE","CODE","CONNECTOR_ID","TYPE","ALIMENTATION","TYPE DE PRISE","INTENSITÉ MAX (A)","ID DU POINT DE CHARGE","COMMENTAIRE"
"WGS_84","-0.36","49.14","FR*SOD*S*SDEC*183*1*_*_","Zone de charge","IFS - Rue des Pyrénées","Global","Citeos Caen","","","","14123","Borne de charge","","FR*SOD*S*SDEC*183*1*_*_","MPCW - IFS - Rue des Pyrénées","Global","3.18a-rc23-tcp","000089417286","2/2/2017","E-TOTEM","E TOTEM 22 KVA","9/22/2025","11/2/2021","Non","14341","Freshmile","ET219","22000","","","FR*SOD*S*SDEC*183*1*_*_-1","","","2","MPCW1","FR*SOD*S*SDEC*183*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.36","49.14","FR*SOD*S*SDEC*183*1*_*_","Zone de charge","IFS - Rue des Pyrénées","Global","Citeos Caen","","","","14123","Borne de charge","","FR*SOD*S*SDEC*183*1*_*_","MPCW - IFS - Rue des Pyrénées","Global","3.18a-rc23-tcp","000089417286","2/2/2017","E-TOTEM","E TOTEM 22 KVA","9/22/2025","11/2/2021","Non","14341","Freshmile","ET219","22000","","","FR*SOD*S*SDEC*183*1*_*_-1","","","2","MPCW1","FR*SOD*S*SDEC*183*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.28","49.29","FR*SOD*S*SDEC*104*1*_*_","Zone de charge","COLLEVILLE- MONTGOMERY - Rue du Commandant KIEFFER","Global","Citeos Caen","","","","14880","Borne de charge","","FR*SOD*S*SDEC*104*1*_*_","FNQP - COLLEVILLE- MONTGOMERY - Rue du Commandant KIEFFER","Global","2.1.6.6","000089417424","11/16/2023","DBT","SQC-Keren","11/27/2025","11/2/2021","Non","14166","Freshmile","DBT.L2.966aab","3700","","","FR*SOD*S*SDEC*104*1*_*_-2","","","2","FNQP2","DBT.L2.966aabCO4","2","EF","","","","2","T2, EF"
"WGS_84","-0.28","49.29","FR*SOD*S*SDEC*104*1*_*_","Zone de charge","COLLEVILLE- MONTGOMERY - Rue du Commandant KIEFFER","Global","Citeos Caen","","","","14880","Borne de charge","","FR*SOD*S*SDEC*104*1*_*_","FNQP - COLLEVILLE- MONTGOMERY - Rue du Commandant KIEFFER","Global","2.1.6.6","000089417424","11/16/2023","DBT","SQC-Keren","11/27/2025","11/2/2021","Non","14166","Freshmile","DBT.L2.966aab","22000","","","FR*SOD*S*SDEC*104*1*_*_-2","","","2","FNQP2","DBT.L2.966aabC02","2","T2","","","","2","T2, EF"
"WGS_84","-0.28","49.29","FR*SOD*S*SDEC*104*1*_*_","Zone de charge","COLLEVILLE- MONTGOMERY - Rue du Commandant KIEFFER","Global","Citeos Caen","","","","14880","Borne de charge","","FR*SOD*S*SDEC*104*1*_*_","FNQP - COLLEVILLE- MONTGOMERY - Rue du Commandant KIEFFER","Global","2.1.6.6","000089417424","11/16/2023","DBT","SQC-Keren","11/27/2025","11/2/2021","Non","14166","Freshmile","DBT.L2.966aab","22000","","","FR*SOD*S*SDEC*104*1*_*_-1","","","2","FNQP1","DBT.L2.966aabCO1","1","T2","","","","1","T2, EF"
"WGS_84","-0.28","49.29","FR*SOD*S*SDEC*104*1*_*_","Zone de charge","COLLEVILLE- MONTGOMERY - Rue du Commandant KIEFFER","Global","Citeos Caen","","","","14880","Borne de charge","","FR*SOD*S*SDEC*104*1*_*_","FNQP - COLLEVILLE- MONTGOMERY - Rue du Commandant KIEFFER","Global","2.1.6.6","000089417424","11/16/2023","DBT","SQC-Keren","11/27/2025","11/2/2021","Non","14166","Freshmile","DBT.L2.966aab","3700","","","FR*SOD*S*SDEC*104*1*_*_-1","","","2","FNQP1","DBT.L2.966aabCO3","1","EF","","","","1","T2, EF"
"WGS_84","-0.26","49.29","FR*SOD*S*SDEC*111*1*_*_","Zone de charge","OUISTREHAM - Place Alfred Thomas","Global","Citeos Caen","","","","14150","Borne de charge","","FR*SOD*S*SDEC*111*1*_*_","RSTM - OUISTREHAM - Place Alfred Thomas","Global","3.18a-rc23-tcp","000089417417","3/7/2016","E-TOTEM","E TOTEM 22 KVA","9/23/2025","11/2/2021","Non","14488","Freshmile","ET148","22000","","","FR*SOD*S*SDEC*111*1*_*_-2","","","2","RSTM2","FR*SOD*S*SDEC*111*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.26","49.29","FR*SOD*S*SDEC*111*1*_*_","Zone de charge","OUISTREHAM - Place Alfred Thomas","Global","Citeos Caen","","","","14150","Borne de charge","","FR*SOD*S*SDEC*111*1*_*_","RSTM - OUISTREHAM - Place Alfred Thomas","Global","3.18a-rc23-tcp","000089417417","3/7/2016","E-TOTEM","E TOTEM 22 KVA","9/23/2025","11/2/2021","Non","14488","Freshmile","ET148","22000","","","FR*SOD*S*SDEC*111*1*_*_-1","","","2","RSTM1","FR*SOD*S*SDEC*111*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.26","49.29","FR*SOD*S*SDEC*111*1*_*_","Zone de charge","OUISTREHAM - Place Alfred Thomas","Global","Citeos Caen","","","","14150","Borne de charge","","FR*SOD*S*SDEC*111*1*_*_","RSTM - OUISTREHAM - Place Alfred Thomas","Global","3.18a-rc23-tcp","000089417417","3/7/2016","E-TOTEM","E TOTEM 22 KVA","9/23/2025","11/2/2021","Non","14488","Freshmile","ET148","22000","","","FR*SOD*S*SDEC*111*1*_*_-1","","","2","RSTM1","FR*SOD*S*SDEC*111*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.26","49.29","FR*SOD*S*SDEC*111*1*_*_","Zone de charge","OUISTREHAM - Place Alfred Thomas","Global","Citeos Caen","","","","14150","Borne de charge","","FR*SOD*S*SDEC*111*1*_*_","RSTM - OUISTREHAM - Place Alfred Thomas","Global","3.18a-rc23-tcp","000089417417","3/7/2016","E-TOTEM","E TOTEM 22 KVA","9/23/2025","11/2/2021","Non","14488","Freshmile","ET148","22000","","","FR*SOD*S*SDEC*111*1*_*_-2","","","2","RSTM2","FR*SOD*S*SDEC*111*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.39","49.33","FR*SOD*S*SDEC*113*1*_*_","Zone de charge","ST AUBIN  SUR MER - Place de la gare","Global","Citeos Caen","","","","14750","Borne de charge","","FR*SOD*S*SDEC*113*1*_*_","TSLZ - ST AUBIN  SUR MER - Place de la gare","Global","2.1.6.2","000084478673","10/24/2016","DBT","SQC-Keren","12/15/2025","11/2/2021","Non","14562","Freshmile","DBT.L2.9664b1","3700","","","FR*SOD*S*SDEC*113*1*_*_-1","","","2","TSLZ1","FR*SOD*S*SDEC*113*1*_*_-1-EF","1","EF","","","","1","T2, T3, EF"
"WGS_84","-0.39","49.33","FR*SOD*S*SDEC*113*1*_*_","Zone de charge","ST AUBIN  SUR MER - Place de la gare","Global","Citeos Caen","","","","14750","Borne de charge","","FR*SOD*S*SDEC*113*1*_*_","TSLZ - ST AUBIN  SUR MER - Place de la gare","Global","2.1.6.2","000084478673","10/24/2016","DBT","SQC-Keren","12/15/2025","11/2/2021","Non","14562","Freshmile","DBT.L2.9664b1","22000","","","FR*SOD*S*SDEC*113*1*_*_-1","","","2","TSLZ1","FR*SOD*S*SDEC*113*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.39","49.33","FR*SOD*S*SDEC*113*1*_*_","Zone de charge","ST AUBIN  SUR MER - Place de la gare","Global","Citeos Caen","","","","14750","Borne de charge","","FR*SOD*S*SDEC*113*1*_*_","TSLZ - ST AUBIN  SUR MER - Place de la gare","Global","2.1.6.2","000084478673","10/24/2016","DBT","SQC-Keren","12/15/2025","11/2/2021","Non","14562","Freshmile","DBT.L2.9664b1","3700","","","FR*SOD*S*SDEC*113*1*_*_-2","","","2","TSLZ2","FR*SOD*S*SDEC*113*1*_*_-2-EF","2","EF","","","","2","T2, T3, EF"
"WGS_84","-0.39","49.33","FR*SOD*S*SDEC*113*1*_*_","Zone de charge","ST AUBIN  SUR MER - Place de la gare","Global","Citeos Caen","","","","14750","Borne de charge","","FR*SOD*S*SDEC*113*1*_*_","TSLZ - ST AUBIN  SUR MER - Place de la gare","Global","2.1.6.2","000084478673","10/24/2016","DBT","SQC-Keren","12/15/2025","11/2/2021","Non","14562","Freshmile","DBT.L2.9664b1","22000","","","FR*SOD*S*SDEC*113*1*_*_-2","","","2","TSLZ2","FR*SOD*S*SDEC*113*1*_*_-2-T2","2","T2","","","","2","T2, T3, EF"
"WGS_84","-0.45","49.26","FR*SOD*S*SDEC*124*1*_*_","Zone de charge","THAON - Rue du Lavoir","Global","Citeos Caen","","","","14610","Borne de charge","","FR*SOD*S*SDEC*124*1*_*_","XRJL - THAON - Rue du Lavoir","Global","3.18a-rc23-tcp","0000894071602","12/27/2016","E-TOTEM","E TOTEM 22 KVA","3/3/2025","11/2/2021","Non","14685","Freshmile","ET196","22000","","","FR*SOD*S*SDEC*124*1*_*_-2","","","2","XRJL2","FR*SOD*S*SDEC*124*1*_*_-2-EF","2","EF","","","","2","T2, T3, EF"
"WGS_84","-0.45","49.26","FR*SOD*S*SDEC*124*1*_*_","Zone de charge","THAON - Rue du Lavoir","Global","Citeos Caen","","","","14610","Borne de charge","","FR*SOD*S*SDEC*124*1*_*_","XRJL - THAON - Rue du Lavoir","Global","3.18a-rc23-tcp","0000894071602","12/27/2016","E-TOTEM","E TOTEM 22 KVA","3/3/2025","11/2/2021","Non","14685","Freshmile","ET196","22000","","","FR*SOD*S*SDEC*124*1*_*_-2","","","2","XRJL2","FR*SOD*S*SDEC*124*1*_*_-2-T2","2","T2","","","","2","T2, T3, EF"
"WGS_84","-0.45","49.26","FR*SOD*S*SDEC*124*1*_*_","Zone de charge","THAON - Rue du Lavoir","Global","Citeos Caen","","","","14610","Borne de charge","","FR*SOD*S*SDEC*124*1*_*_","XRJL - THAON - Rue du Lavoir","Global","3.18a-rc23-tcp","0000894071602","12/27/2016","E-TOTEM","E TOTEM 22 KVA","3/3/2025","11/2/2021","Non","14685","Freshmile","ET196","22000","","","FR*SOD*S*SDEC*124*1*_*_-1","","","2","XRJL1","FR*SOD*S*SDEC*124*1*_*_-1-T2","1","T3","","","","1","T2, T3, EF"
"WGS_84","-0.45","49.26","FR*SOD*S*SDEC*124*1*_*_","Zone de charge","THAON - Rue du Lavoir","Global","Citeos Caen","","","","14610","Borne de charge","","FR*SOD*S*SDEC*124*1*_*_","XRJL - THAON - Rue du Lavoir","Global","3.18a-rc23-tcp","0000894071602","12/27/2016","E-TOTEM","E TOTEM 22 KVA","3/3/2025","11/2/2021","Non","14685","Freshmile","ET196","22000","","","FR*SOD*S*SDEC*124*1*_*_-1","","","2","XRJL1","FR*SOD*S*SDEC*124*1*_*_-1-EF","1","EF","","","","1","T2, T3, EF"
"WGS_84","-0.42","49.13","FR*SOD*S*SDEC*202*1*_*_","Zone de charge","MALTOT - Parking espace sportif","Global","Citeos Caen","","","","14930","Borne de charge","","FR*SOD*S*SDEC*202*1*_*_","PZAM - MALTOT - Parking espace sportif","Global","3.18a-rc23-tcp","000089417426","6/6/2017","E-TOTEM","E TOTEM 22 KVA","10/13/2025","11/2/2021","Non","14396","Freshmile","ET267","22000","","","FR*SOD*S*SDEC*202*1*_*_-1","","","2","PZAM1","FR*SOD*S*SDEC*202*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.42","49.13","FR*SOD*S*SDEC*202*1*_*_","Zone de charge","MALTOT - Parking espace sportif","Global","Citeos Caen","","","","14930","Borne de charge","","FR*SOD*S*SDEC*202*1*_*_","PZAM - MALTOT - Parking espace sportif","Global","3.18a-rc23-tcp","000089417426","6/6/2017","E-TOTEM","E TOTEM 22 KVA","10/13/2025","11/2/2021","Non","14396","Freshmile","ET267","22000","","","FR*SOD*S*SDEC*202*1*_*_-1","","","2","PZAM1","FR*SOD*S*SDEC*202*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.42","49.13","FR*SOD*S*SDEC*202*1*_*_","Zone de charge","MALTOT - Parking espace sportif","Global","Citeos Caen","","","","14930","Borne de charge","","FR*SOD*S*SDEC*202*1*_*_","PZAM - MALTOT - Parking espace sportif","Global","3.18a-rc23-tcp","000089417426","6/6/2017","E-TOTEM","E TOTEM 22 KVA","10/13/2025","11/2/2021","Non","14396","Freshmile","ET267","22000","","","FR*SOD*S*SDEC*202*1*_*_-2","","","2","PZAM2","FR*SOD*S*SDEC*202*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.42","49.13","FR*SOD*S*SDEC*202*1*_*_","Zone de charge","MALTOT - Parking espace sportif","Global","Citeos Caen","","","","14930","Borne de charge","","FR*SOD*S*SDEC*202*1*_*_","PZAM - MALTOT - Parking espace sportif","Global","3.18a-rc23-tcp","000089417426","6/6/2017","E-TOTEM","E TOTEM 22 KVA","10/13/2025","11/2/2021","Non","14396","Freshmile","ET267","22000","","","FR*SOD*S*SDEC*202*1*_*_-2","","","2","PZAM2","FR*SOD*S*SDEC*202*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.40","49.33","FR*SOD*S*SDEC*114*1*_*_","Zone de charge","ST AUBIN SUR MER - Rue de Verdun","Global","Citeos Caen","","","","14750","Borne de charge","","FR*SOD*S*SDEC*114*1*_*_","USQR - ST AUBIN SUR MER - Rue de Verdun","Global","3.17g-p1-mb2","000085268134","4/27/2017","E-TOTEM","E TOTEM 22 KVA","12/12/2025","11/2/2021","Non","14562","Freshmile","ET190","22000","","","FR*SOD*S*SDEC*114*1*_*_-2","","","2","USQR2","FR*SOD*S*SDEC*114*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.40","49.33","FR*SOD*S*SDEC*114*1*_*_","Zone de charge","ST AUBIN SUR MER - Rue de Verdun","Global","Citeos Caen","","","","14750","Borne de charge","","FR*SOD*S*SDEC*114*1*_*_","USQR - ST AUBIN SUR MER - Rue de Verdun","Global","3.17g-p1-mb2","000085268134","4/27/2017","E-TOTEM","E TOTEM 22 KVA","12/12/2025","11/2/2021","Non","14562","Freshmile","ET190","22000","","","FR*SOD*S*SDEC*114*1*_*_-2","","","2","USQR2","FR*SOD*S*SDEC*114*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.40","49.33","FR*SOD*S*SDEC*114*1*_*_","Zone de charge","ST AUBIN SUR MER - Rue de Verdun","Global","Citeos Caen","","","","14750","Borne de charge","","FR*SOD*S*SDEC*114*1*_*_","USQR - ST AUBIN SUR MER - Rue de Verdun","Global","3.17g-p1-mb2","000085268134","4/27/2017","E-TOTEM","E TOTEM 22 KVA","12/12/2025","11/2/2021","Non","14562","Freshmile","ET190","22000","","","FR*SOD*S*SDEC*114*1*_*_-1","","","2","USQR1","FR*SOD*S*SDEC*114*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.40","49.33","FR*SOD*S*SDEC*114*1*_*_","Zone de charge","ST AUBIN SUR MER - Rue de Verdun","Global","Citeos Caen","","","","14750","Borne de charge","","FR*SOD*S*SDEC*114*1*_*_","USQR - ST AUBIN SUR MER - Rue de Verdun","Global","3.17g-p1-mb2","000085268134","4/27/2017","E-TOTEM","E TOTEM 22 KVA","12/12/2025","11/2/2021","Non","14562","Freshmile","ET190","22000","","","FR*SOD*S*SDEC*114*1*_*_-1","","","2","USQR1","FR*SOD*S*SDEC*114*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.42","49.33","FR*SOD*S*SDEC*103*1*_*_","Zone de charge","BERNIERES SUR MER - D514 Rue Victor Tesnière","Global","Citeos Caen","","","","14990","Borne de charge","","FR*SOD*S*SDEC*103*1*_*_","AFDA - BERNIERES SUR MER - D514 Rue Victor Tesnière","Global","3.17g-p1-mb2","0000894071776","4/14/2017","E-TOTEM","E TOTEM 22 KVA","12/12/2025","11/2/2021","Non","14066","Freshmile","ET192","22000","","","FR*SOD*S*SDEC*103*1*_*_-2","","","2","AFDA2","FR*SOD*S*SDEC*103*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.42","49.33","FR*SOD*S*SDEC*103*1*_*_","Zone de charge","BERNIERES SUR MER - D514 Rue Victor Tesnière","Global","Citeos Caen","","","","14990","Borne de charge","","FR*SOD*S*SDEC*103*1*_*_","AFDA - BERNIERES SUR MER - D514 Rue Victor Tesnière","Global","3.17g-p1-mb2","0000894071776","4/14/2017","E-TOTEM","E TOTEM 22 KVA","12/12/2025","11/2/2021","Non","14066","Freshmile","ET192","22000","","","FR*SOD*S*SDEC*103*1*_*_-1","","","2","AFDA1","FR*SOD*S*SDEC*103*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.42","49.33","FR*SOD*S*SDEC*103*1*_*_","Zone de charge","BERNIERES SUR MER - D514 Rue Victor Tesnière","Global","Citeos Caen","","","","14990","Borne de charge","","FR*SOD*S*SDEC*103*1*_*_","AFDA - BERNIERES SUR MER - D514 Rue Victor Tesnière","Global","3.17g-p1-mb2","0000894071776","4/14/2017","E-TOTEM","E TOTEM 22 KVA","12/12/2025","11/2/2021","Non","14066","Freshmile","ET192","22000","","","FR*SOD*S*SDEC*103*1*_*_-1","","","2","AFDA1","FR*SOD*S*SDEC*103*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.42","49.33","FR*SOD*S*SDEC*103*1*_*_","Zone de charge","BERNIERES SUR MER - D514 Rue Victor Tesnière","Global","Citeos Caen","","","","14990","Borne de charge","","FR*SOD*S*SDEC*103*1*_*_","AFDA - BERNIERES SUR MER - D514 Rue Victor Tesnière","Global","3.17g-p1-mb2","0000894071776","4/14/2017","E-TOTEM","E TOTEM 22 KVA","12/12/2025","11/2/2021","Non","14066","Freshmile","ET192","22000","","","FR*SOD*S*SDEC*103*1*_*_-2","","","2","AFDA2","FR*SOD*S*SDEC*103*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.17","49.12","FR*SOD*S*SDEC*52*1*_*_","Zone de charge","MOULT - Route de Paris","Global","Citeos Caen","","","","14370","Borne de charge","","FR*SOD*S*SDEC*52*1*_*_","QRTM - MOULT - Route de Paris","Global","3.18a-rc23-tcp","000089413424","6/16/2017","E-TOTEM","E TOTEM 22 KVA","10/30/2025","11/2/2021","Non","14456","Freshmile","ET276","22000","","","FR*SOD*S*SDEC*52*1*_*_-1","","","2","QRTM1","FR*SOD*S*SDEC*52*1*_*_-1-EF","1","EF","","","","1","T2, T3, EF"
"WGS_84","-0.17","49.12","FR*SOD*S*SDEC*52*1*_*_","Zone de charge","MOULT - Route de Paris","Global","Citeos Caen","","","","14370","Borne de charge","","FR*SOD*S*SDEC*52*1*_*_","QRTM - MOULT - Route de Paris","Global","3.18a-rc23-tcp","000089413424","6/16/2017","E-TOTEM","E TOTEM 22 KVA","10/30/2025","11/2/2021","Non","14456","Freshmile","ET276","22000","","","FR*SOD*S*SDEC*52*1*_*_-1","","","2","QRTM1","FR*SOD*S*SDEC*52*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.17","49.12","FR*SOD*S*SDEC*52*1*_*_","Zone de charge","MOULT - Route de Paris","Global","Citeos Caen","","","","14370","Borne de charge","","FR*SOD*S*SDEC*52*1*_*_","QRTM - MOULT - Route de Paris","Global","3.18a-rc23-tcp","000089413424","6/16/2017","E-TOTEM","E TOTEM 22 KVA","10/30/2025","11/2/2021","Non","14456","Freshmile","ET276","22000","","","FR*SOD*S*SDEC*52*1*_*_-2","","","2","QRTM2","FR*SOD*S*SDEC*52*1*_*_-2-EF","2","EF","","","","2","T2, T3, EF"
"WGS_84","-0.17","49.12","FR*SOD*S*SDEC*52*1*_*_","Zone de charge","MOULT - Route de Paris","Global","Citeos Caen","","","","14370","Borne de charge","","FR*SOD*S*SDEC*52*1*_*_","QRTM - MOULT - Route de Paris","Global","3.18a-rc23-tcp","000089413424","6/16/2017","E-TOTEM","E TOTEM 22 KVA","10/30/2025","11/2/2021","Non","14456","Freshmile","ET276","22000","","","FR*SOD*S*SDEC*52*1*_*_-2","","","2","QRTM2","FR*SOD*S*SDEC*52*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.46","49.28","FR*SOD*S*SDEC*121*1*_*_","Zone de charge","FONTAINE HENRY - Rue de Scoriton","Global","Citeos Caen","Fontaine-Henry","","Rue de Scoriton","14610","Borne de charge","","FR*SOD*S*SDEC*121*1*_*_","LCJN - FONTAINE HENRY - Rue de Scoriton","Global","3.18a-rc23-tcp","000096130298","5/4/2017","E-TOTEM","E TOTEM 22 KVA","9/16/2024","11/2/2021","Non","14275","Freshmile","ET279","22000","","","FR*SOD*S*SDEC*121*1*_*_-1","","","2","LCJN1","FR*SOD*S*SDEC*121*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.46","49.28","FR*SOD*S*SDEC*121*1*_*_","Zone de charge","FONTAINE HENRY - Rue de Scoriton","Global","Citeos Caen","Fontaine-Henry","","Rue de Scoriton","14610","Borne de charge","","FR*SOD*S*SDEC*121*1*_*_","LCJN - FONTAINE HENRY - Rue de Scoriton","Global","3.18a-rc23-tcp","000096130298","5/4/2017","E-TOTEM","E TOTEM 22 KVA","9/16/2024","11/2/2021","Non","14275","Freshmile","ET279","22000","","","FR*SOD*S*SDEC*121*1*_*_-1","","","2","LCJN1","FR*SOD*S*SDEC*121*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.46","49.28","FR*SOD*S*SDEC*121*1*_*_","Zone de charge","FONTAINE HENRY - Rue de Scoriton","Global","Citeos Caen","Fontaine-Henry","","Rue de Scoriton","14610","Borne de charge","","FR*SOD*S*SDEC*121*1*_*_","LCJN - FONTAINE HENRY - Rue de Scoriton","Global","3.18a-rc23-tcp","000096130298","5/4/2017","E-TOTEM","E TOTEM 22 KVA","9/16/2024","11/2/2021","Non","14275","Freshmile","ET279","22000","","","FR*SOD*S*SDEC*121*1*_*_-2","","","2","LCJN2","FR*SOD*S*SDEC*121*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.46","49.28","FR*SOD*S*SDEC*121*1*_*_","Zone de charge","FONTAINE HENRY - Rue de Scoriton","Global","Citeos Caen","Fontaine-Henry","","Rue de Scoriton","14610","Borne de charge","","FR*SOD*S*SDEC*121*1*_*_","LCJN - FONTAINE HENRY - Rue de Scoriton","Global","3.18a-rc23-tcp","000096130298","5/4/2017","E-TOTEM","E TOTEM 22 KVA","9/16/2024","11/2/2021","Non","14275","Freshmile","ET279","22000","","","FR*SOD*S*SDEC*121*1*_*_-2","","","2","LCJN2","FR*SOD*S*SDEC*121*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.43","49.29","FR*SOD*S*SDEC*117*1*_*_","Zone de charge","BENY SUR MER - Route de Courseulles","Global","Citeos Caen","","","","14440","Borne de charge","","FR*SOD*S*SDEC*117*1*_*_","ADZK - BENY SUR MER - Route de Courseulles","Global","3.17g-p1-mb2","00008449190303","3/3/2017","E-TOTEM","E TOTEM 22 KVA","9/1/2025","11/2/2021","Non","14062","Freshmile","ET246","22000","","","FR*SOD*S*SDEC*117*1*_*_-2","","","2","ADZK2","FR*SOD*S*SDEC*117*1*_*_-2-EF","2","EF","","","","2","T2, EF"
"WGS_84","-0.43","49.29","FR*SOD*S*SDEC*117*1*_*_","Zone de charge","BENY SUR MER - Route de Courseulles","Global","Citeos Caen","","","","14440","Borne de charge","","FR*SOD*S*SDEC*117*1*_*_","ADZK - BENY SUR MER - Route de Courseulles","Global","3.17g-p1-mb2","00008449190303","3/3/2017","E-TOTEM","E TOTEM 22 KVA","9/1/2025","11/2/2021","Non","14062","Freshmile","ET246","22000","","","FR*SOD*S*SDEC*117*1*_*_-2","","","2","ADZK2","FR*SOD*S*SDEC*117*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.43","49.29","FR*SOD*S*SDEC*117*1*_*_","Zone de charge","BENY SUR MER - Route de Courseulles","Global","Citeos Caen","","","","14440","Borne de charge","","FR*SOD*S*SDEC*117*1*_*_","ADZK - BENY SUR MER - Route de Courseulles","Global","3.17g-p1-mb2","00008449190303","3/3/2017","E-TOTEM","E TOTEM 22 KVA","9/1/2025","11/2/2021","Non","14062","Freshmile","ET246","22000","","","FR*SOD*S*SDEC*117*1*_*_-1","","","2","ADZK1","FR*SOD*S*SDEC*117*1*_*_-1-EF","1","EF","","","","1","T2, EF"
"WGS_84","-0.43","49.29","FR*SOD*S*SDEC*117*1*_*_","Zone de charge","BENY SUR MER - Route de Courseulles","Global","Citeos Caen","","","","14440","Borne de charge","","FR*SOD*S*SDEC*117*1*_*_","ADZK - BENY SUR MER - Route de Courseulles","Global","3.17g-p1-mb2","00008449190303","3/3/2017","E-TOTEM","E TOTEM 22 KVA","9/1/2025","11/2/2021","Non","14062","Freshmile","ET246","22000","","","FR*SOD*S*SDEC*117*1*_*_-1","","","2","ADZK1","FR*SOD*S*SDEC*117*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.77","49.11","FR*SOD*S*SDEC*168*1*_*_","Zone de charge","LIVRY - Le Bourg","Global","Citeos Caen","","","","14240","Borne de charge","","FR*SOD*S*SDEC*168*1*_*_","PMEU - LIVRY - Le Bourg","Global","3.18a-rc23-tcp","000096137576","5/2/2017","E-TOTEM","E TOTEM 22 KVA","2/17/2025","11/2/2021","Non","14143","Freshmile","ET269","22000","","","FR*SOD*S*SDEC*168*1*_*_-2","","","2","PMEU2","FR*SOD*S*SDEC*168*1*_*_-2-T2","2","T2","","","","2","T2, EF"
"WGS_84","-0.77","49.11","FR*SOD*S*SDEC*168*1*_*_","Zone de charge","LIVRY - Le Bourg","Global","Citeos Caen","","","","14240","Borne de charge","","FR*SOD*S*SDEC*168*1*_*_","PMEU - LIVRY - Le Bourg","Global","3.18a-rc23-tcp","000096137576","5/2/2017","E-TOTEM","E TOTEM 22 KVA","2/17/2025","11/2/2021","Non","14143","Freshmile","ET269","22000","","","FR*SOD*S*SDEC*168*1*_*_-1","","","2","PMEU1","FR*SOD*S*SDEC*168*1*_*_-1-T2","1","T2","","","","1","T2, EF"
"WGS_84","-0.77","49.11","FR*SOD*S*SDEC*168*1*_*_","Zone de charge","LIVRY - Le Bourg","Global","Citeos Caen","","","","14240","Borne de charge","","FR*SOD*S*SDEC*168*1*_*_","PMEU - LIVRY - Le Bourg","Global","3.18a-rc23-tcp","000096137576","5/2/2017","E-TOTEM","E TOTEM 22 KVA","2/17/2025","11/2/2021","Non","14143","Freshmile","ET269","22000","","","FR*SOD*S*SDEC*168*1*_*_-1","","","2","PMEU1","FR*SOD*S*SDEC*168*1*_*_-1-EF","1","EF","","","","1","T2, EF"
